BookingID	Travel Type	Class	Seat Number	PassengerID	FlightID
18298	Business travel	Eco	124	115029	73788
26699	Business travel	Business	124	77536	63555
18087	Business travel	Eco	124	28016	14951
13641	Personal Travel	Eco	124	21118	59614
24966	Personal Travel	Eco	124	76858	118872
28771	Business travel	Eco Plus	124	38842	8730
16495	Business travel	Business	124	40771	97076
24534	Business travel	Business	248	115002	113937
13754	Business travel	Eco	124	111314	22175
17464	Personal Travel	Eco	124	87846	71197
26244	Business travel	Business	124	66038	73461
11891	Business travel	Business	124	111907	105388
21067	Personal Travel	Eco	124	4508	117976
25422	Business travel	Eco Plus	1364	104707	66587
29170	Personal Travel	Eco	124	30104	89791
21187	Business travel	Business	124	86775	110008
28927	Business travel	Business	124	28861	35862
26195	Personal Travel	Eco	124	52653	77374
26078	Business travel	Business	124	5957	120676
15382	Business travel	Eco	1116	39195	104129
21336	Business travel	Business	124	60468	48154
12654	Personal Travel	Business	124	123433	14829
22771	Business travel	Eco	124	39676	26820
13917	Business travel	Business	124	5482	35583
24045	Personal Travel	Eco	124	90208	103750
21762	Personal Travel	Eco	124	43910	122467
26333	Business travel	Business	124	90029	12812
23809	Business travel	Business	124	120049	112300
13975	Business travel	Eco	124	39092	92060
18939	Personal Travel	Eco	124	38568	85585
12392	Personal Travel	Eco	124	99422	97186
23767	Business travel	Eco	124	115858	62297
27217	Personal Travel	Eco Plus	124	119908	114244
28396	Business travel	Business	124	55481	1349
24253	Business travel	Business	124	82231	129166
23317	Business travel	Business	124	56503	27791
29123	Business travel	Business	124	129119	95682
23291	Business travel	Business	124	95676	77688
14159	Personal Travel	Eco	248	80473	18318
16094	Business travel	Eco Plus	124	80205	99638
19779	Personal Travel	Eco	124	128845	59244
22538	Business travel	Business	248	62278	82091
16838	Business travel	Eco Plus	124	4712	70577
20612	Business travel	Eco Plus	124	116809	73378
11619	Personal Travel	Eco Plus	124	69497	119313
28061	Business travel	Eco	744	29272	54432
11533	Business travel	Eco	248	54054	5409
14411	Personal Travel	Business	372	62104	5808
20420	Personal Travel	Eco	372	67484	42932
18287	Business travel	Business	372	2988	37635
15781	Business travel	Eco	248	122225	106252
12766	Business travel	Eco Plus	124	51470	42706
28117	Personal Travel	Eco	124	117502	6754
23750	Personal Travel	Eco	124	116518	72015
13088	Business travel	Business	868	89380	79410
23540	Personal Travel	Eco	124	95262	15248
26083	Business travel	Business	124	86602	31065
20643	Business travel	Eco Plus	124	63462	56267
21193	Business travel	Business	124	69839	110401
24771	Business travel	Eco	124	28130	121580
17795	Personal Travel	Eco	124	95110	109461
13944	Business travel	Business	124	103811	118248
26023	Business travel	Business	124	7871	117086
17278	Business travel	Business	124	43544	112083
14322	Business travel	Business	124	96191	103043
26159	Business travel	Business	124	15851	40153
17603	Business travel	Business	248	110783	48297
23256	Business travel	Business	124	4832	23500
23787	Business travel	Eco	124	9282	97478
17620	Business travel	Business	124	8620	63840
16987	Business travel	Business	124	7087	63743
11357	Personal Travel	Eco	124	23640	84641
24497	Business travel	Business	124	124559	129867
21996	Personal Travel	Eco Plus	124	12195	65123
26708	Personal Travel	Business	124	32006	124728
22909	Business travel	Business	124	74445	118672
11700	Business travel	Eco Plus	124	12126	114576
12284	Personal Travel	Eco	124	8713	48122
14587	Business travel	Business	124	103539	8072
27759	Business travel	Eco Plus	248	103897	6580
22346	Business travel	Business	124	77043	105763
25778	Business travel	Business	124	103532	98862
26234	Personal Travel	Eco	248	81611	123493
14722	Business travel	Eco	124	38525	86594
18725	Business travel	Business	124	107026	102269
18240	Personal Travel	Eco	124	70413	112095
21731	Personal Travel	Eco	124	95079	88996
11451	Personal Travel	Eco	124	60158	69952
15341	Business travel	Business	124	44130	111368
25353	Personal Travel	Eco	124	4876	83428
12608	Personal Travel	Eco	124	19796	65623
22127	Business travel	Eco Plus	124	26061	128370
13386	Business travel	Business	124	127250	33078
14194	Business travel	Business	124	101247	62135
24791	Business travel	Business	248	56139	69371
21433	Personal Travel	Eco	248	79990	59155
20255	Business travel	Eco	124	29246	21598
22923	Business travel	Eco	124	19188	127233
27501	Business travel	Eco Plus	248	98715	45412
26259	Business travel	Business	124	38333	72158
11287	Business travel	Eco	124	122679	91475
26706	Business travel	Eco	248	57822	122142
27130	Personal Travel	Eco	124	116078	78504
24459	Business travel	Eco Plus	124	16341	66405
19690	Personal Travel	Eco	124	16585	36467
22967	Business travel	Business	124	9866	26384
17019	Business travel	Business	124	72388	68833
26180	Personal Travel	Eco	124	95352	28046
18878	Personal Travel	Business	124	64418	67097
25844	Business travel	Business	124	94233	63613
11146	Business travel	Eco	124	10974	83743
14974	Business travel	Business	124	122670	67420
29341	Personal Travel	Eco	124	5762	83026
21740	Personal Travel	Eco	124	116017	81113
19841	Business travel	Business	124	128882	84220
22246	Personal Travel	Eco	124	38308	53790
27358	Business travel	Business	124	84789	125903
13886	Business travel	Business	124	65899	76870
15286	Business travel	Business	124	5448	25017
27498	Business travel	Business	124	94369	110147
11522	Personal Travel	Eco	124	118344	127319
25432	Business travel	Business	124	58164	11867
25748	Personal Travel	Eco Plus	124	25554	43065
17325	Business travel	Eco Plus	124	93296	35551
18415	Business travel	Eco	124	105224	21669
22090	Business travel	Business	248	114110	75863
13153	Business travel	Business	124	26521	28931
19706	Business travel	Business	124	64448	52541
14533	Business travel	Business	124	111171	30877
16850	Personal Travel	Eco	124	14592	55707
13274	Business travel	Business	124	46664	119261
21210	Business travel	Eco	124	34573	87049
14008	Personal Travel	Eco	248	65764	74414
26508	Business travel	Business	248	62156	43801
29143	Business travel	Business	124	128543	20458
18773	Personal Travel	Eco	124	72672	11778
15719	Business travel	Eco	124	73330	106035
15508	Business travel	Eco	248	47272	10859
29306	Business travel	Business	496	112255	72797
23479	Business travel	Business	496	66301	8563
13534	Personal Travel	Eco	124	115948	8653
21299	Business travel	Business	496	73537	25266
23341	Business travel	Eco	124	121852	39360
17508	Business travel	Business	248	115414	100111
25875	Business travel	Business	868	9363	44635
18452	Business travel	Eco Plus	124	15684	80540
19622	Business travel	Eco	124	35845	7806
23061	Business travel	Business	124	119016	123986
16864	Personal Travel	Eco	124	127548	59045
28883	Business travel	Eco	124	49178	83212
17670	Business travel	Eco	124	41564	15451
13462	Business travel	Eco	124	82657	29229
16685	Business travel	Business	124	86546	60297
16445	Business travel	Business	124	61472	63929
13317	Business travel	Business	124	5560	21785
27252	Personal Travel	Eco Plus	124	36730	42375
21724	Personal Travel	Eco	124	58933	92168
24521	Business travel	Business	124	90149	114881
26945	Business travel	Business	124	92294	62334
12295	Personal Travel	Business	124	114568	10668
15687	Personal Travel	Eco	124	46275	37876
28385	Personal Travel	Eco	124	62616	112763
16510	Business travel	Eco	124	38097	27660
12280	Business travel	Business	124	67677	56856
25490	Business travel	Eco	124	81186	44444
13779	Business travel	Eco	124	98026	104843
25503	Business travel	Business	124	23244	44465
26368	Business travel	Business	124	80712	7130
14798	Business travel	Business	124	70783	108004
11578	Business travel	Business	124	87361	1631
27881	Personal Travel	Eco	124	57182	62178
12824	Personal Travel	Eco Plus	248	22535	13680
21531	Business travel	Business	124	75538	17537
19899	Business travel	Eco	248	2180	28454
13611	Business travel	Eco Plus	124	37778	122597
15710	Business travel	Eco	124	99279	8028
26854	Business travel	Business	124	655	59778
19296	Business travel	Business	124	15838	106423
27784	Personal Travel	Eco	124	65684	63110
29361	Business travel	Business	124	75070	118870
15115	Business travel	Eco	124	8061	78162
21019	Business travel	Business	124	79545	85504
11409	Personal Travel	Eco	124	80037	81175
19390	Personal Travel	Eco	248	107874	22020
14926	Personal Travel	Eco	372	4619	67215
16902	Business travel	Business	124	123637	4573
16005	Personal Travel	Eco	124	6414	71771
27443	Personal Travel	Eco	124	40054	19347
14260	Business travel	Business	124	122042	75324
27297	Business travel	Eco	124	61729	99002
26027	Personal Travel	Business	124	122574	112100
22953	Personal Travel	Eco	248	85628	92180
15957	Business travel	Eco Plus	124	29419	18143
18644	Personal Travel	Eco	372	9082	61379
13128	Business travel	Business	124	121522	16313
28239	Business travel	Business	124	74274	55053
15750	Business travel	Eco	124	24374	104235
20441	Personal Travel	Eco	372	29053	106425
27912	Personal Travel	Eco	124	35526	17906
29173	Business travel	Business	124	85382	114770
12167	Business travel	Business	124	102304	47249
26084	Business travel	Business	124	67725	54381
18823	Personal Travel	Eco	248	95290	78660
13553	Business travel	Eco	1116	44996	119426
16547	Business travel	Business	124	68864	56232
20795	Business travel	Business	124	125776	87482
21151	Business travel	Business	124	79788	113283
15205	Business travel	Business	124	125227	119764
21973	Business travel	Business	124	90324	56706
22071	Business travel	Business	124	107403	56974
21252	Business travel	Business	124	52240	97065
18991	Business travel	Business	124	68897	87901
25010	Business travel	Business	124	27738	52960
13581	Business travel	Eco	248	72978	112143
18992	Personal Travel	Eco	124	34414	84826
19964	Personal Travel	Eco	124	22426	97773
28638	Business travel	Business	124	78330	98911
28644	Business travel	Business	124	84446	79098
12886	Business travel	Eco	744	112591	126945
24752	Business travel	Business	124	21348	95869
22908	Personal Travel	Eco	744	101670	28081
23872	Business travel	Business	124	97346	54058
12583	Business travel	Business	124	118600	61154
26235	Business travel	Business	124	41075	34016
17080	Personal Travel	Eco	248	22098	49984
21365	Personal Travel	Eco	124	113719	33419
27382	Personal Travel	Business	124	59295	17487
12303	Business travel	Business	496	29712	98980
24653	Business travel	Eco	124	100637	91555
28970	Business travel	Business	124	18784	117479
19753	Business travel	Eco	248	15719	34158
19869	Business travel	Business	744	66181	28963
11815	Business travel	Business	124	25920	69682
15669	Personal Travel	Eco	1116	128914	46874
12150	Business travel	Business	124	101331	80518
28842	Business travel	Business	124	110774	93804
21642	Business travel	Business	124	66221	121370
24051	Business travel	Eco	124	3142	84286
20148	Business travel	Business	1488	93107	16781
17767	Business travel	Business	124	84776	17324
21948	Personal Travel	Eco	124	83143	5955
20694	Personal Travel	Eco	868	23519	38121
21961	Business travel	Eco Plus	124	24063	9532
21142	Business travel	Business	124	125623	53235
17239	Business travel	Eco	868	49920	43562
20651	Business travel	Business	1364	48070	116665
14439	Business travel	Business	1116	113430	120132
22336	Business travel	Eco	620	87178	15155
13092	Personal Travel	Eco	124	67170	23482
12595	Business travel	Business	124	126943	50471
29248	Personal Travel	Eco	124	33379	81587
17452	Personal Travel	Eco	124	79672	62161
18160	Personal Travel	Eco	124	65033	18938
22180	Business travel	Business	124	82737	3437
13147	Business travel	Eco	496	6161	22207
27156	Business travel	Eco	124	23682	35957
26999	Business travel	Business	248	11590	4157
25316	Business travel	Eco	372	83480	73248
14595	Business travel	Eco	124	125249	7524
24595	Business travel	Business	124	87384	126361
28643	Business travel	Business	248	10588	77805
17850	Business travel	Business	124	110977	51253
18009	Business travel	Business	124	10337	43072
20877	Business travel	Business	124	107152	3989
20796	Personal Travel	Eco	124	45931	74881
18806	Business travel	Business	124	13357	88556
18209	Business travel	Business	124	71550	22183
24611	Business travel	Business	140	55209	96962
15848	Personal Travel	Eco	496	87863	121008
26658	Business travel	Eco	868	45617	4383
26596	Business travel	Business	620	73336	96027
18478	Business travel	Business	620	127859	46307
12665	Personal Travel	Eco	620	40902	58761
23300	Business travel	Eco Plus	496	16681	82818
12434	Business travel	Business	744	94606	77146
24380	Business travel	Business	248	104961	52295
11745	Business travel	Business	124	1522	39345
23241	Business travel	Business	372	772	70395
11363	Business travel	Eco	496	81361	94316
26691	Business travel	Business	248	16147	16421
17260	Business travel	Business	620	47755	98516
28282	Business travel	Eco	124	37300	75553
22110	Business travel	Business	124	70384	64465
11601	Business travel	Business	124	102747	48634
11040	Business travel	Business	124	96009	108292
25731	Business travel	Business	124	71432	9678
18422	Personal Travel	Eco	124	95046	77160
